N,time_bellman,time_dijkstra
138155,0.014509,0.000148
138156,0.015042,0.000127
138157,0.014786,0.000164
138158,0.015041,0.000260
138159,0.015564,0.000250
138160,0.016131,0.000171
138161,0.015973,0.000037
138162,0.015918,0.000071
138163,0.015926,0.000073
138164,0.015766,0.000087
138165,0.016475,0.000169
138166,0.015361,0.000064
138167,0.016179,0.000153
138168,0.017058,0.000195
138169,0.016029,0.000155
138170,0.015761,0.000151
138171,0.016143,0.000126
138172,0.015612,0.000143
138173,0.016129,0.000136
138174,0.015784,0.000146
138175,0.016384,0.000138
138176,0.015768,0.000160
138177,0.017164,0.000030
138178,0.015621,0.000121
138179,0.015966,0.000235
138180,0.015703,0.000156
138181,0.016327,0.000075
138182,0.015824,0.000067
138183,0.014782,0.000148
138184,0.014325,0.000077
138185,0.014289,0.000098
138186,0.014816,0.000162
138187,0.014421,0.000108
138188,0.014904,0.000334
138189,0.014218,0.000099
138190,0.014931,0.000155
138191,0.015323,0.000153
138192,0.014367,0.000146
138193,0.015305,0.000166
138194,0.014967,0.000148
138195,0.014395,0.000117
138196,0.016077,0.000147
138197,0.014229,0.000137
138198,0.015264,0.000122
138199,0.014681,0.000080
138200,0.014195,0.000085
138201,0.014405,0.000061
138202,0.015139,0.000104
138203,0.014672,0.000028
138204,0.014264,0.000096
138205,0.016216,0.000292
138206,0.014557,0.000136
138207,0.015734,0.000120
138208,0.015695,0.000097
138209,0.014795,0.000184
138210,0.014748,0.000155
138211,0.014449,0.000121
138212,0.014385,0.000153
138213,0.015173,0.000168
138214,0.015374,0.000154
138215,0.014688,0.000166
138216,0.014323,0.000162
138217,0.014802,0.000043
138218,0.014531,0.000122
138219,0.014693,0.000084
138220,0.016670,0.000279
138221,0.017485,0.000245
138222,0.015873,0.000153
138223,0.015831,0.000164
138224,0.015701,0.000117
138225,0.015003,0.000268
138226,0.017568,0.000109
138227,0.016194,0.000077
138228,0.015544,0.000029
138229,0.015562,0.000118
138230,0.016677,0.000076
138231,0.015950,0.000084
138232,0.015765,0.000057
138233,0.015556,0.000120
138234,0.015426,0.000154
138235,0.017594,0.000106
138236,0.018284,0.000018
138237,0.016380,0.000119
138238,0.015765,0.000151
138239,0.016407,0.000032
138240,0.015576,0.000035
138241,0.016345,0.000092
138242,0.015310,0.000137
138243,0.015844,0.000049
138244,0.017011,0.000066
138245,0.016468,0.000050
138246,0.015405,0.000133
138247,0.016272,0.000079
138248,0.017655,0.000207
138249,0.016665,0.000256
138250,0.015886,0.000140
138251,0.017679,0.000044
138252,0.016871,0.000234
138253,0.016536,0.000045
138254,0.017292,0.000034
138255,0.015257,0.000029
138256,0.016581,0.000090
138257,0.015462,0.000090
138258,0.017691,0.000201
138259,0.016729,0.000155
138260,0.016343,0.000127
138261,0.015532,0.000156
138262,0.017152,0.000088
138263,0.015965,0.000129
138264,0.016501,0.000128
138265,0.015821,0.000112
138266,0.016355,0.000093
138267,0.015590,0.000114
138268,0.016218,0.000116
138269,0.015569,0.000052
138270,0.016017,0.000082
138271,0.015633,0.000070
138272,0.018796,0.000159
138273,0.015743,0.000070
138274,0.021179,0.000266
138275,0.021768,0.000149
138276,0.021659,0.000193
138277,0.021989,0.000059
138278,0.021288,0.000172
138279,0.016633,0.000434
138280,0.016361,0.000106
138281,0.015468,0.000178
138282,0.015712,0.000095
138283,0.015039,0.000154
138284,0.014159,0.000091
138285,0.015729,0.000093
138286,0.015105,0.000152
138287,0.014642,0.000157
138288,0.014661,0.000119
138289,0.015257,0.000205
138290,0.014591,0.000240
138291,0.016679,0.000151
138292,0.016400,0.000095
138293,0.017091,0.000081
138294,0.016095,0.000026
138295,0.016770,0.000246
138296,0.016593,0.000044
138297,0.015020,0.000056
138298,0.017068,0.000127
138299,0.016650,0.000053
138300,0.015596,0.000132
138301,0.017139,0.000132
138302,0.016355,0.000186
138303,0.014776,0.000163
138304,0.015045,0.000066
138305,0.015300,0.000151
138306,0.016000,0.000253
138307,0.015564,0.000142
138308,0.014568,0.000061
138309,0.017030,0.000079
138310,0.015547,0.000066
138311,0.014897,0.000083
138312,0.018490,0.000199
138313,0.019147,0.000153
138314,0.016088,0.000172
138315,0.015777,0.000159
138316,0.015369,0.000126
138317,0.015044,0.000088
138318,0.015335,0.000106
138319,0.016446,0.000110
138320,0.015422,0.000035
138321,0.015621,0.000193
138322,0.015165,0.000109
138323,0.015770,0.000155
138324,0.014842,0.000104
138325,0.014739,0.000103
138326,0.014925,0.000104
138327,0.015501,0.000163
138328,0.015294,0.000159
138329,0.014162,0.000027
138330,0.016808,0.000036
138331,0.015955,0.000127
138332,0.014695,0.000155
138333,0.018173,0.000091
138334,0.016117,0.000121
138335,0.017310,0.000184
138336,0.015127,0.000260
138337,0.019634,0.000044
138338,0.016515,0.000239
138339,0.016748,0.000159
138340,0.017406,0.000155
138341,0.015867,0.000125
138342,0.017324,0.000033
138343,0.016415,0.000096
138344,0.022136,0.000212
138345,0.017743,0.000205
138346,0.018072,0.000148
138347,0.019922,0.000164
138348,0.014780,0.000156
138349,0.015499,0.000038
138350,0.016261,0.000079
138351,0.014516,0.000168
138352,0.017373,0.000132
138353,0.015300,0.000047
138354,0.014996,0.000143
138355,0.017225,0.000166
138356,0.015330,0.000215
138357,0.015251,0.000102
138358,0.015503,0.000033
138359,0.014683,0.000152
138360,0.015486,0.000137
138361,0.014603,0.000027
138362,0.016438,0.000155
138363,0.016016,0.000156
138364,0.014693,0.000161
138365,0.015504,0.000125
138366,0.014560,0.000092
138367,0.015785,0.000335
138368,0.014820,0.000308
138369,0.014953,0.000124
138370,0.015336,0.000078
138371,0.014841,0.000124
138372,0.015093,0.000311
138373,0.015626,0.000042
138374,0.014622,0.000131
138375,0.015093,0.000096
138376,0.014848,0.000137
138377,0.015649,0.000028
138378,0.014560,0.000037
138379,0.015087,0.000104
138380,0.014612,0.000080
138381,0.016034,0.000222
138382,0.015824,0.000030
138383,0.014245,0.000119
138384,0.015029,0.000117
138385,0.014800,0.000105
138386,0.018605,0.000145
138387,0.015163,0.000153
138388,0.014246,0.000100
138389,0.015081,0.000069
138390,0.014832,0.000118
138391,0.014522,0.000153
138392,0.015263,0.000127
138393,0.014829,0.000264
138394,0.015107,0.000076
138395,0.014480,0.000159
138396,0.014518,0.000146
138397,0.014593,0.000145
138398,0.014702,0.000144
138399,0.014468,0.000043
138400,0.014573,0.000112
138401,0.014781,0.000083
138402,0.014871,0.000088
138403,0.014782,0.000074
138404,0.014443,0.000075
138405,0.014381,0.000083
138406,0.014606,0.000094
138407,0.015601,0.000138
138408,0.013940,0.000088
138409,0.014179,0.000078
138410,0.014619,0.000082
138411,0.014417,0.000496
138412,0.014466,0.000242
138413,0.015647,0.000151
138414,0.017809,0.000104
138415,0.017707,0.000046
138416,0.015870,0.000165
138417,0.015569,0.000113
138418,0.018121,0.000167
138419,0.016581,0.000318
138420,0.016107,0.000278
138421,0.021975,0.000158
138422,0.015736,0.000067
138423,0.015672,0.000110
138424,0.015797,0.000090
138425,0.016603,0.000099
138426,0.015550,0.000146
138427,0.016208,0.000150
138428,0.015427,0.000141
138429,0.016687,0.000112
138430,0.018627,0.000036
138431,0.017044,0.000165
138432,0.016241,0.000065
138433,0.015995,0.000093
138434,0.015703,0.000089
138435,0.015778,0.000039
138436,0.015839,0.000135
138437,0.015816,0.000088
138438,0.017168,0.000126
138439,0.019424,0.000148
138440,0.015604,0.000242
138441,0.016572,0.000155
138442,0.015601,0.000142
138443,0.016191,0.000117
138444,0.016042,0.000155
138445,0.016175,0.000119
138446,0.015923,0.000121
138447,0.016116,0.000137
138448,0.016627,0.000187
138449,0.015686,0.000067
138450,0.016060,0.000136
138451,0.015954,0.000150
138452,0.016076,0.000119
138453,0.016004,0.000126
138454,0.015902,0.000136
138455,0.015611,0.000100
138456,0.016518,0.000067
138457,0.015597,0.000153
138458,0.015908,0.000145
138459,0.016926,0.000092
138460,0.016195,0.000063
138461,0.016502,0.000052
138462,0.016529,0.000079
138463,0.015334,0.000173
138464,0.015606,0.000106
138465,0.015073,0.000033
138466,0.017154,0.000071
138467,0.016334,0.000128
138468,0.016429,0.000149
138469,0.015452,0.000141
138470,0.015860,0.000091
138471,0.016479,0.000127
138472,0.018110,0.000122
138473,0.016105,0.000123
138474,0.015336,0.000125
138475,0.015086,0.000123
138476,0.014280,0.000117
138477,0.014190,0.000170
138478,0.014425,0.000187
138479,0.014707,0.000111
138480,0.015358,0.000189
138481,0.015159,0.000113
138482,0.015037,0.000120
138483,0.014667,0.000156
138484,0.014626,0.000153
138485,0.014392,0.000142
138486,0.014960,0.000125
138487,0.014717,0.000078
138488,0.014087,0.000093
138489,0.014344,0.000121
138490,0.014837,0.000149
138491,0.015208,0.000152
138492,0.014196,0.000125
138493,0.014876,0.000094
138494,0.015551,0.000253
138495,0.014325,0.000043
138496,0.014345,0.000155
138497,0.014877,0.000139
138498,0.014504,0.000027
138499,0.015304,0.000101
138500,0.014287,0.000039
138501,0.015052,0.000040
138502,0.014854,0.000179
138503,0.014438,0.000119
138504,0.014515,0.000013
138505,0.014603,0.000124
138506,0.014598,0.000135
138507,0.014545,0.000148
138508,0.014819,0.000121
138509,0.014349,0.000074
138510,0.014761,0.000147
138511,0.014497,0.000235
138512,0.014638,0.000138
138513,0.015732,0.000233
138514,0.014994,0.000061
138515,0.015654,0.000150
138516,0.014486,0.000089
138517,0.015744,0.000204
138518,0.015360,0.000133
138519,0.014625,0.000154
138520,0.014685,0.000113
138521,0.014667,0.000150
138522,0.014850,0.000174
138523,0.014632,0.000036
138524,0.014482,0.000133
138525,0.014865,0.000032
138526,0.014900,0.000080
138527,0.014867,0.000169
138528,0.016610,0.000093
138529,0.014320,0.000054
138530,0.014765,0.000120
138531,0.014765,0.000150
138532,0.014960,0.000127
138533,0.014161,0.000190
138534,0.014900,0.000076
138535,0.015773,0.000153
138536,0.015384,0.000149
138537,0.014919,0.000149
138538,0.014716,0.000053
138539,0.015888,0.000061
138540,0.014884,0.000033
138541,0.016025,0.000150
138542,0.015306,0.000111
138543,0.014587,0.000075
138544,0.015829,0.000064
138545,0.014702,0.000067
138546,0.015419,0.000142
138547,0.014806,0.000088
138548,0.016747,0.000111
138549,0.017035,0.000091
138550,0.014586,0.000153
138551,0.015954,0.000123
138552,0.015128,0.000169
138553,0.014671,0.000143
138554,0.015368,0.000160
138555,0.014948,0.000196
138556,0.015096,0.000158
138557,0.014555,0.000269
138558,0.015438,0.000079
138559,0.015003,0.000099
138560,0.014873,0.000034
138561,0.016562,0.000102
138562,0.016129,0.000164
138563,0.015167,0.000038
138564,0.014669,0.000159
138565,0.016843,0.000117
138566,0.015452,0.000155
138567,0.015388,0.000139
138568,0.014756,0.000126
138569,0.015027,0.000150
138570,0.014743,0.000154
138571,0.015154,0.000267
138572,0.014846,0.000106
138573,0.015000,0.000160
138574,0.014467,0.000073
138575,0.015748,0.000145
138576,0.015164,0.000195
138577,0.015072,0.000175
138578,0.015096,0.000136
138579,0.015382,0.000074
138580,0.016176,0.000165
138581,0.014926,0.000053
138582,0.014327,0.000091
138583,0.014897,0.000198
138584,0.014890,0.000179
138585,0.014881,0.000160
138586,0.015423,0.000021
138587,0.015772,0.000171
138588,0.015309,0.000164
138589,0.014374,0.000158
138590,0.014645,0.000159
138591,0.014595,0.000131
138592,0.014497,0.000097
138593,0.014791,0.000158
138594,0.014938,0.000181
138595,0.014643,0.000069
138596,0.014354,0.000100
138597,0.015181,0.000042
138598,0.015841,0.000087
138599,0.015246,0.000113
138600,0.015013,0.000065
138601,0.014757,0.000125
138602,0.015289,0.000154
138603,0.014512,0.000139
138604,0.015282,0.000052
138605,0.015054,0.000103
138606,0.015234,0.000157
138607,0.015692,0.000283
138608,0.014657,0.000103
138609,0.015016,0.000193
138610,0.015210,0.000138
138611,0.014482,0.000161
138612,0.014239,0.000166
138613,0.014821,0.000156
138614,0.014382,0.000040
138615,0.015749,0.000116
138616,0.015221,0.000050
138617,0.014439,0.000160
138618,0.015264,0.000221
138619,0.014591,0.000183
138620,0.015389,0.000102
138621,0.015225,0.000082
138622,0.014623,0.000172
138623,0.015588,0.000218
138624,0.016167,0.000108
138625,0.015891,0.000067
138626,0.015102,0.000101
138627,0.014705,0.000053
138628,0.015440,0.000100
138629,0.015653,0.000044
138630,0.014931,0.000034
138631,0.014368,0.000172
138632,0.014661,0.000091
138633,0.014590,0.000095
138634,0.014649,0.000123
138635,0.014770,0.000228
138636,0.014157,0.000072
138637,0.014361,0.000043
138638,0.015064,0.000128
138639,0.014700,0.000132
138640,0.015280,0.000114
138641,0.014895,0.000053
138642,0.014235,0.000043
138643,0.014325,0.000148
138644,0.014610,0.000118
138645,0.015067,0.000208
138646,0.016052,0.000154
138647,0.014279,0.000082
138648,0.016925,0.000049
138649,0.015674,0.000162
138650,0.016405,0.000084
138651,0.015834,0.000071
138652,0.016768,0.000049
138653,0.015591,0.000101
138654,0.015499,0.000101
138655,0.017315,0.000142
138656,0.014708,0.000214
138657,0.015322,0.000131
138658,0.014864,0.000176
138659,0.014363,0.000102
138660,0.014290,0.000143
138661,0.014767,0.000130
138662,0.014519,0.000124
138663,0.015936,0.000105
138664,0.014929,0.000149
138665,0.014158,0.000124
138666,0.015344,0.000083
138667,0.014532,0.000101
138668,0.015372,0.000050
138669,0.014855,0.000148
138670,0.014924,0.000088
138671,0.015449,0.000163
138672,0.015616,0.000178
138673,0.015074,0.000137
138674,0.014849,0.000067
138675,0.014355,0.000164
138676,0.014744,0.000133
138677,0.015297,0.000079
138678,0.014502,0.000123
138679,0.015746,0.000074
138680,0.014731,0.000174
138681,0.015161,0.000073
138682,0.014570,0.000097
138683,0.015026,0.000162
138684,0.015144,0.000173
138685,0.015099,0.000157
138686,0.014544,0.000131
138687,0.014950,0.000144
138688,0.014666,0.000083
138689,0.016276,0.000101
138690,0.014732,0.000110
138691,0.014464,0.000067
138692,0.014786,0.000211
138693,0.014807,0.000067
138694,0.014139,0.000045
138695,0.014598,0.000054
138696,0.015743,0.000052
138697,0.014386,0.000105
138698,0.014463,0.000104
138699,0.014485,0.000163
138700,0.014671,0.000123
138701,0.014906,0.000095
138702,0.014888,0.000197
138703,0.015013,0.000155
138704,0.015208,0.000144
138705,0.014949,0.000032
138706,0.014488,0.000032
138707,0.014292,0.000094
138708,0.014764,0.000102
138709,0.014633,0.000234
138710,0.015609,0.000169
138711,0.015005,0.000166
138712,0.014204,0.000176
138713,0.015945,0.000152
138714,0.015531,0.000083
138715,0.016494,0.000067
138716,0.016207,0.000118
138717,0.016342,0.000052
138718,0.015408,0.000148
138719,0.015608,0.000122
138720,0.017029,0.000166
138721,0.016816,0.000100
138722,0.015422,0.000062
138723,0.015988,0.000053
138724,0.015622,0.000172
138725,0.016351,0.000150
138726,0.015400,0.000067
138727,0.016420,0.000085
138728,0.015599,0.000156
138729,0.015870,0.000144
138730,0.015363,0.000101
138731,0.015970,0.000076
138732,0.015355,0.000163
138733,0.016815,0.000148
138734,0.016963,0.000055
138735,0.016674,0.000264
138736,0.015123,0.000272
138737,0.016137,0.000242
138738,0.015333,0.000153
138739,0.019079,0.000129
138740,0.018919,0.000114
138741,0.015755,0.000107
138742,0.015527,0.000136
138743,0.014322,0.000135
138744,0.014657,0.000141
138745,0.014723,0.000129
138746,0.014365,0.000124
138747,0.015390,0.000103
138748,0.015492,0.000163
138749,0.015045,0.000129
138750,0.015476,0.000085
138751,0.015226,0.000180
138752,0.014187,0.000152
138753,0.015156,0.000132
138754,0.014735,0.000225
138755,0.015911,0.000069
138756,0.015589,0.000189
138757,0.014763,0.000150
138758,0.014857,0.000068
138759,0.015294,0.000139
138760,0.014498,0.000159
138761,0.014984,0.000156
138762,0.014753,0.000130
138763,0.014737,0.000037
138764,0.015360,0.000173
138765,0.014552,0.000265
138766,0.015047,0.000135
138767,0.014774,0.000095
138768,0.014242,0.000132
138769,0.014483,0.000162
138770,0.014603,0.000077
138771,0.015463,0.000159
138772,0.014779,0.000073
138773,0.014646,0.000187
138774,0.014440,0.000062
138775,0.014794,0.000072
138776,0.014611,0.000109
138777,0.014666,0.000099
138778,0.014336,0.000139
138779,0.014578,0.000069
138780,0.015232,0.000126
138781,0.015575,0.000124
138782,0.016976,0.000102
138783,0.015580,0.000189
138784,0.017029,0.000225
138785,0.016309,0.000044
138786,0.020581,0.000147
138787,0.019382,0.000131
138788,0.017553,0.000175
138789,0.016622,0.000139
138790,0.015570,0.000157
138791,0.016986,0.000060
138792,0.015853,0.000171
138793,0.017158,0.000159
138794,0.015852,0.000137
138795,0.016459,0.000151
138796,0.015682,0.000055
138797,0.018736,0.000134
138798,0.014541,0.000079
138799,0.018316,0.000130
138800,0.015325,0.000087
138801,0.017043,0.000056
138802,0.016080,0.000053
138803,0.014844,0.000065
138804,0.014397,0.000153
138805,0.015292,0.000101
138806,0.015061,0.000033
138807,0.014383,0.000272
138808,0.015064,0.000143
138809,0.014726,0.000124
138810,0.015125,0.000199
138811,0.014847,0.000082
138812,0.014802,0.000081
138813,0.014753,0.000107
138814,0.016097,0.000135
138815,0.015407,0.000083
138816,0.015172,0.000173
138817,0.014305,0.000259
138818,0.015135,0.000137
138819,0.014797,0.000077
138820,0.015655,0.000256
138821,0.014666,0.000111
138822,0.014608,0.000115
138823,0.015665,0.000231
138824,0.014362,0.000203
138825,0.014909,0.000123
138826,0.014371,0.000070
138827,0.014615,0.000072
138828,0.015659,0.000243
138829,0.015365,0.000035
138830,0.014906,0.000112
138831,0.014527,0.000105
138832,0.014653,0.000035
138833,0.014436,0.000136
138834,0.014998,0.000049
138835,0.015089,0.000138
138836,0.014610,0.000209
138837,0.015046,0.000152
138838,0.014068,0.000141
138839,0.014837,0.000046
138840,0.016171,0.000150
138841,0.017187,0.000160
138842,0.015837,0.000206
138843,0.016239,0.000182
138844,0.016077,0.000126
138845,0.017285,0.000165
138846,0.017027,0.000037
138847,0.014944,0.000117
138848,0.015262,0.000293
138849,0.014748,0.000133
138850,0.015415,0.000126
138851,0.015170,0.000144
138852,0.014727,0.000129
138853,0.015181,0.000030
138854,0.015178,0.000171
138855,0.015151,0.000151
138856,0.014252,0.000098
138857,0.016562,0.000038
138858,0.014763,0.000036
138859,0.014577,0.000096
138860,0.015123,0.000155
138861,0.014772,0.000120
138862,0.015503,0.000084
138863,0.014867,0.000055
138864,0.014496,0.000104
138865,0.014866,0.000184
138866,0.015731,0.000159
138867,0.014686,0.000090
138868,0.014732,0.000109
138869,0.014772,0.000126
138870,0.014611,0.000129
138871,0.014620,0.000131
138872,0.017895,0.000123
138873,0.014844,0.000118
138874,0.015169,0.000123
138875,0.014134,0.000148
138876,0.014907,0.000116
138877,0.014998,0.000105
138878,0.015009,0.000136
138879,0.016384,0.000082
